id,realtionship_status,Industry,genre,Targeted Sex,average_min_perweek,Airtime,airlocation,ratings,expensive,money_back_guarantee
26985,Separated,Entertainment,Comedy,Male,40,Morning,United-States,0.037464672,Low,No
26988,Married-civ-spouse,Pharma,Comedy,Female,50,Daytime,United-States,0.037464672,Low,No
26993,Separated,Auto,Comedy,Male,26,Primetime,United-States,0.037464672,High,No
26999,Never-married,Political,Comedy,Female,17,Morning,United-States,0.037464672,High,Yes
27002,Married-civ-spouse,Pharma,Comedy,Female,65,Primetime,United-States,0.037464672,Low,No
27005,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
27013,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
27016,Never-married,Auto,Infomercial,Female,40,Morning,United-States,0.037464672,High,No
27020,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,Yes
27024,Married-civ-spouse,Pharma,Infomercial,Female,40,Morning,United-States,0.037464672,High,Yes
27029,Never-married,Auto,Comedy,Male,80,Morning,United-States,0.037464672,High,Yes
27030,Divorced,ClassAction,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
27036,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,Low,Yes
27040,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,Low,No
27041,Separated,Entertainment,Comedy,Male,52,Primetime,United-States,0.037464672,High,No
27044,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
27046,Married-spouse-absent,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
27048,Never-married,Political,Comedy,Female,32,Morning,United-States,0.037464672,Medium,No
27054,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
27056,Never-married,Auto,Comedy,Male,38,Morning,United-States,0.037464672,Low,No
27059,Married-civ-spouse,Pharma,Drama,Female,40,Primetime,United-States,0.037464672,Low,Yes
27062,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,Low,Yes
27065,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,No
27066,Divorced,Auto,Comedy,Female,44,Primetime,United-States,0.037464672,High,Yes
27069,Never-married,Auto,Drama,Male,16,Morning,United-States,0.037464672,High,Yes
27071,Never-married,Auto,Comedy,Female,45,Primetime,United-States,0.037464672,High,Yes
27073,Married-civ-spouse,Pharma,Comedy,Female,12,Morning,Germany,0.037464672,High,Yes
27078,Never-married,ClassAction,Comedy,Male,48,Morning,Mexico,0.037464672,Low,Yes
27081,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
27083,Widowed,Entertainment,Comedy,Male,20,Daytime,United-States,0.037464672,Low,Yes
27091,Widowed,Entertainment,Comedy,Male,60,Primetime,United-States,0.037464672,High,Yes
27105,Never-married,Political,Comedy,Male,30,Morning,United-States,0.037464672,Medium,No
27112,Married-civ-spouse,Other,Infomercial,Male,40,Primetime,United-States,0.037464672,Low,No
27114,Never-married,Auto,Infomercial,Female,50,Morning,Jamaica,0.037464672,High,Yes
27115,Divorced,Entertainment,Comedy,Male,28,Primetime,France,0.037464672,High,No
27127,Married-civ-spouse,Pharma,Comedy,Female,56,Primetime,International,0.037464672,Low,No
27128,Widowed,Entertainment,Comedy,Male,40,Primetime,International,0.037464672,High,Yes
27135,Never-married,Political,Comedy,Female,15,Morning,United-States,0.037464672,Low,No
27142,Separated,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,Medium,No
27148,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
27151,Widowed,Entertainment,Comedy,Male,36,Primetime,United-States,0.037464672,Low,No
27155,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,Medium,No
27156,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
27165,Divorced,Political,Infomercial,Female,35,Primetime,United-States,0.037464672,High,Yes
27167,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
27168,Never-married,Political,Comedy,Male,20,Morning,United-States,0.037464672,High,Yes
27174,Married-civ-spouse,Other,Comedy,Male,40,Primetime,United-States,0.037464672,Low,No
27175,Divorced,Entertainment,Comedy,Male,44,Primetime,United-States,0.037464672,Low,No
27179,Never-married,Auto,Infomercial,Male,40,Primetime,United-States,0.037464672,High,Yes
27180,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
27190,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,0.037464672,High,Yes
27191,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
27193,Married-civ-spouse,Other,Comedy,Male,10,Daytime,United-States,0.037464672,High,No
27205,Separated,Auto,Comedy,Female,45,Primetime,United-States,0.037464672,Low,No
27207,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
27209,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.037464672,High,No
27213,Divorced,Entertainment,Other,Male,30,Primetime,United-States,0.037464672,High,Yes
27216,Divorced,Auto,Comedy,Male,35,Morning,United-States,0.037464672,High,No
27224,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
27227,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,Medium,No
27240,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
27241,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
27247,Never-married,Auto,Comedy,Female,24,Morning,United-States,0.037464672,Low,Yes
27249,Never-married,Auto,Comedy,Male,60,Morning,United-States,0.037464672,High,Yes
27250,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,0.037464672,High,No
27252,Separated,Auto,Comedy,Male,38,Morning,United-States,0.037464672,Medium,No
27256,Married-civ-spouse,Pharma,Comedy,Female,20,Primetime,United-States,0.037464672,Low,No
27258,Married-civ-spouse,Pharma,Comedy,Female,65,Primetime,United-States,0.037464672,High,Yes
27261,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,Medium,No
27268,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
27269,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
27283,Never-married,ClassAction,Comedy,Female,40,Morning,United-States,0.037725023,Low,No
27288,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,Medium,No
27297,Married-civ-spouse,Pharma,Drama,Female,40,Primetime,Taiwan,0.076218356,Low,No
27313,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,0.037464672,Low,Yes
27314,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
27322,Never-married,Auto,Other,Male,35,Primetime,Mexico,0.037464672,High,Yes
27329,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
27334,Married-civ-spouse,Pharma,Comedy,Female,48,Primetime,Canada,0.037464672,High,Yes
27335,Never-married,ClassAction,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
27344,Widowed,Entertainment,Comedy,Male,24,Daytime,United-States,0.037464672,Medium,No
27347,Separated,Entertainment,Comedy,Male,40,Morning,United-States,0.037464672,High,No
27354,Married-civ-spouse,Pharma,Comedy,Female,35,Morning,United-States,0.037464672,Medium,No
27358,Married-civ-spouse,Pharma,Comedy,Female,60,Daytime,United-States,0.037464672,High,Yes
27359,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
27360,Never-married,Political,Direct,Male,20,Morning,United-States,0.037464672,Low,Yes
27361,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
27364,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.173579841,High,Yes
27371,Widowed,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
27373,Widowed,Entertainment,Comedy,Male,15,Primetime,United-States,0.037464672,High,No
27374,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,Yugoslavia,0.037464672,High,Yes
27378,Never-married,Auto,Comedy,Female,50,Morning,United-States,0.037464672,Medium,No
27379,Never-married,Auto,Comedy,Female,50,Morning,United-States,0.037464672,High,No
27383,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
27387,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.037464672,High,No
27400,Never-married,Political,Comedy,Male,23,Morning,United-States,0.037464672,High,No
27406,Married-civ-spouse,Other,Comedy,Male,40,Morning,United-States,0.037464672,Low,Yes
27407,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,Italy,0.037464672,High,Yes
27411,Married-civ-spouse,Pharma,Comedy,Female,99,Primetime,United-States,0.037464672,Low,No
27433,Never-married,Entertainment,Infomercial,Male,40,Primetime,United-States,0.037464672,High,Yes
27438,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,0.037464672,High,Yes
27446,Never-married,Auto,Infomercial,Female,40,Morning,United-States,0.037464672,High,Yes
27450,Divorced,Entertainment,Infomercial,Male,32,Primetime,Jamaica,0.037464672,High,No
27451,Never-married,Auto,Drama,Female,40,Morning,Japan,0.037464672,High,Yes
27467,Never-married,Political,Comedy,Male,55,Morning,United-States,0.037464672,High,Yes
27471,Married-civ-spouse,Pharma,Infomercial,Female,60,Primetime,United-States,0.037464672,Low,Yes
27474,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,No
27478,Married-spouse-absent,Auto,Comedy,Female,50,Primetime,United-States,0.037464672,Low,Yes
27479,Divorced,Auto,Comedy,Female,45,Primetime,United-States,0.037464672,Low,No
27481,Never-married,ClassAction,Infomercial,Male,40,Morning,United-States,0.037464672,Low,Yes
27482,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
27484,Married-civ-spouse,Other,Infomercial,Male,40,Morning,United-States,0.037464672,Low,Yes
27492,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,Mexico,0.037464672,High,Yes
27493,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
27505,Never-married,Political,Comedy,Male,25,Morning,Outlying-US(Guam-USVI-etc),0.037464672,High,Yes
27510,Never-married,Political,Infomercial,Male,40,Primetime,United-States,0.037464672,High,Yes
27511,Never-married,Auto,Comedy,Female,45,Morning,United-States,0.037464672,Medium,No
27512,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
27516,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,No
27518,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.037464672,Low,Yes
27525,Never-married,Political,Comedy,Female,16,Morning,United-States,0.037464672,Low,No
27529,Married-civ-spouse,Pharma,Comedy,Female,40,Daytime,United-States,0.037464672,High,Yes
27532,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
27533,Divorced,Entertainment,Infomercial,Male,40,Primetime,United-States,0.037464672,Low,No
27534,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
27540,Divorced,Entertainment,Infomercial,Female,40,Primetime,United-States,0.037464672,High,Yes
27542,Never-married,Auto,Comedy,Female,32,Morning,United-States,0.037464672,High,No
27544,Separated,Entertainment,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
27546,Divorced,Auto,Comedy,Male,35,Primetime,United-States,0.037464672,High,Yes
27550,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
27552,Never-married,Auto,Drama,Male,27,Morning,United-States,0.037464672,High,Yes
27558,Never-married,Auto,Comedy,Female,35,Morning,United-States,0.037464672,High,Yes
27561,Never-married,Political,Comedy,Female,24,Morning,United-States,0.037464672,Medium,No
27569,Separated,Political,Infomercial,Female,55,Primetime,United-States,0.037464672,Low,Yes
27573,Divorced,Auto,Comedy,Male,37,Primetime,United-States,0.037464672,High,No
27574,Married-civ-spouse,Pharma,Comedy,Female,50,Morning,United-States,0.037464672,High,No
27575,Divorced,Entertainment,Other,Female,55,Primetime,Dominican-Republic,0.037464672,High,Yes
27582,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,Low,No
27585,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
27590,Never-married,Auto,Comedy,Female,70,Primetime,United-States,0.037464672,High,Yes
27591,Married-civ-spouse,Pharma,Comedy,Female,40,Daytime,United-States,0.052556335,Low,No
27593,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
27597,Never-married,Political,Comedy,Female,40,Morning,United-States,0.129776412,Low,Yes
27605,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
27612,Married-civ-spouse,Pharma,Infomercial,Female,45,Primetime,United-States,0.037464672,High,Yes
27615,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
27622,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
27629,Married-civ-spouse,Pharma,Comedy,Female,48,Primetime,United-States,0.061153633,Low,No
27633,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,Yes
27637,Separated,Auto,Comedy,Male,48,Primetime,United-States,0.067348745,Low,No
27639,Separated,Auto,Comedy,Male,50,Primetime,United-States,0.037464672,High,No
27642,Never-married,Political,Infomercial,Female,42,Morning,United-States,0.037464672,High,Yes
27661,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,1,High,Yes
27667,Married-civ-spouse,Pharma,Comedy,Female,15,Primetime,United-States,0.037464672,High,No
27673,Married-civ-spouse,Pharma,Comedy,Female,45,Morning,United-States,0.054977972,High,Yes
27679,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,Mexico,0.037464672,High,No
27681,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,High,No
27683,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
27684,Divorced,Entertainment,Comedy,Male,40,Primetime,Canada,0.037464672,Medium,No
27688,Never-married,Auto,Comedy,Female,65,Primetime,United-States,0.037464672,High,Yes
27699,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,Yes
27700,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
27702,Divorced,Auto,Comedy,Male,45,Primetime,United-States,0.037464672,High,Yes
27705,Never-married,Political,Comedy,Male,15,Morning,United-States,0.037464672,High,Yes
27706,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
27718,Never-married,Auto,Comedy,Male,50,Daytime,International,0.037464672,High,No
27724,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
27726,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
27736,Separated,Entertainment,Drama,Male,40,Primetime,Philippines,0.037464672,High,Yes
27737,Widowed,Entertainment,Comedy,Male,35,Primetime,United-States,0.037464672,Low,Yes
27741,Never-married,Political,Comedy,Female,20,Morning,United-States,0.037464672,High,Yes
27742,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
27748,Never-married,Political,Comedy,Male,40,Morning,United-States,0.037464672,Low,No
27749,Never-married,Political,Comedy,Male,40,Morning,United-States,0.037464672,High,Yes
27756,Never-married,Entertainment,Comedy,Male,40,Primetime,Columbia,0.037464672,High,Yes
27769,Never-married,Auto,Comedy,Female,70,Morning,United-States,0.037464672,High,No
27771,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.037464672,High,Yes
27775,Never-married,Political,Comedy,Male,25,Morning,United-States,0.037464672,Low,No
27784,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
27787,Separated,Entertainment,Infomercial,Male,48,Morning,United-States,0.037464672,High,No
27788,Never-married,Political,Comedy,Male,40,Morning,United-States,0.037464672,Medium,No
27789,Never-married,Political,Comedy,Female,30,Morning,United-States,0.037464672,High,No
27798,Never-married,Political,Comedy,Female,40,Primetime,Portugal,0.037464672,Low,No
27800,Divorced,Auto,Comedy,Male,40,Morning,United-States,0.037464672,Low,No
27814,Married-spouse-absent,Auto,Other,Male,40,Primetime,International,0.037464672,High,Yes
27825,Never-married,Political,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
27827,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
27828,Never-married,Auto,Comedy,Female,60,Morning,United-States,0.037464672,High,Yes
27829,Never-married,Political,Comedy,Female,44,Morning,United-States,0.037464672,High,Yes
27836,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
27838,Widowed,Auto,Comedy,Male,20,Daytime,United-States,0.037464672,High,Yes
27840,Married-civ-spouse,Other,Comedy,Male,45,Primetime,Canada,0.037464672,High,Yes
27843,Divorced,Auto,Comedy,Male,55,Primetime,United-States,0.037464672,High,No
