id,realtionship_status,industry,genre,Targeted Sex,average_min_perweek,Airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
17810,Married-spouse-absent,Entertainment,Infomercial,Female,40,Daytime,International,0.027464672,High,No,FALSE
12860,Married-civ-spouse,Pharma,Comedy,Male,70,Morning,United-States,0.027464672,Medium,No,FALSE
678,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672,High,Yes,TRUE
26642,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,High,No,FALSE
10914,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,High,No,FALSE
26612,Divorced,Auto,Comedy,Female,40,Morning,United-States,0.027464672,Low,No,FALSE
1393,Never-married,Entertainment,Infomercial,Female,20,Morning,United-States,0.027464672,Low,No,FALSE
20285,Never-married,Auto,Comedy,Male,45,Morning,United-States,0.027464672,Low,Yes,FALSE
8220,Divorced,Auto,Comedy,Male,60,Primetime,United-States,0.027464672,Low,Yes,FALSE
13136,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.027464672,Low,Yes,FALSE
29172,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
7870,Never-married,Political,Infomercial,Male,35,Morning,United-States,0.027464672,High,Yes,FALSE
8232,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672,Low,Yes,FALSE
12236,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
1912,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Medium,No,FALSE
9129,Never-married,Auto,Comedy,Male,70,Primetime,United-States,0.027464672,Low,Yes,FALSE
18915,Married-civ-spouse,Other,Comedy,Female,8,Primetime,United-States,0.027464672,High,Yes,TRUE
25382,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
28481,Divorced,Entertainment,Comedy,Female,35,Primetime,United-States,0.027464672,High,No,FALSE
6849,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,England,0.027464672,High,No,FALSE
26233,Married-civ-spouse,Other,Infomercial,Female,45,Primetime,Nicaragua,0.027464672,Low,No,FALSE
8598,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
9866,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
28589,Never-married,Political,Comedy,Male,25,Morning,United-States,0.094074283,Low,Yes,FALSE
846,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
26651,Married-civ-spouse,Pharma,Drama,Male,40,Daytime,South,0.027464672,Low,Yes,FALSE
20462,Married-civ-spouse,Pharma,Comedy,Male,30,Primetime,Puerto-Rico,0.057973411,Low,No,FALSE
11038,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
30253,Divorced,Entertainment,Comedy,Female,35,Primetime,United-States,0.027464672,Medium,No,FALSE
3721,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.173579841,High,No,TRUE
19044,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.09844101,Low,Yes,TRUE
9537,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Low,Yes,TRUE
11977,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.173579841,Low,Yes,TRUE
16686,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,FALSE
2880,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672,Low,Yes,FALSE
25084,Separated,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
2675,Married-spouse-absent,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Medium,No,FALSE
10165,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Medium,No,FALSE
4319,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
22326,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
534,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,High,No,TRUE
16188,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,TRUE
28996,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.173579841,High,No,TRUE
12794,Never-married,Political,Comedy,Male,48,Morning,United-States,0.027464672,Low,No,FALSE
1723,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
24122,Married-civ-spouse,Pharma,Drama,Male,40,Morning,United-States,0.055522597,Low,No,FALSE
3104,Married-civ-spouse,Pharma,Comedy,Male,44,Primetime,United-States,0.027464672,Low,No,FALSE
27238,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
5246,Never-married,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672,High,No,FALSE
8639,Never-married,Auto,Comedy,Male,40,Primetime,Puerto-Rico,0.027464672,Low,Yes,FALSE
14969,Never-married,Auto,Comedy,Male,35,Morning,United-States,0.027464672,Low,No,FALSE
29419,Divorced,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
31778,Never-married,Entertainment,Comedy,Male,50,Morning,United-States,0.027464672,Medium,No,FALSE
31962,Divorced,Entertainment,Comedy,Female,30,Primetime,United-States,0.027464672,Low,No,FALSE
12783,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
8901,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Low,Yes,TRUE
11785,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,TRUE
21771,Married-civ-spouse,Pharma,Comedy,Male,54,Primetime,United-States,0.027464672,Low,Yes,FALSE
32282,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
15844,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,TRUE
20210,Never-married,Auto,Comedy,Male,45,Morning,United-States,0.027464672,Low,Yes,FALSE
26590,Never-married,Entertainment,Comedy,Male,25,Morning,United-States,0.027464672,High,Yes,FALSE
13847,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672,Low,Yes,FALSE
29386,Married-civ-spouse,Pharma,Comedy,Male,20,Primetime,United-States,0.027464672,High,No,TRUE
14085,Married-civ-spouse,Other,Comedy,Female,50,Morning,United-States,0.027464672,Low,Yes,FALSE
3871,Never-married,Auto,Comedy,Female,30,Morning,United-States,0.027464672,High,No,FALSE
11281,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672,Low,No,FALSE
5068,Never-married,Entertainment,Infomercial,Female,40,Primetime,Jamaica,0.027464672,Medium,No,FALSE
21931,Divorced,Auto,Comedy,Female,20,Daytime,United-States,0.027464672,High,Yes,FALSE
3614,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,No,TRUE
19987,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
10928,Married-civ-spouse,Pharma,Comedy,Male,4,Daytime,United-States,0.027464672,Low,Yes,FALSE
7468,Married-civ-spouse,Pharma,Infomercial,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
30819,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,Germany,0.027464672,Low,No,TRUE
18930,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Low,Yes,FALSE
19468,Divorced,Entertainment,Comedy,Male,45,Primetime,United-States,0.027464672,High,No,FALSE
20937,Divorced,Auto,Infomercial,Female,42,Primetime,United-States,0.027464672,Low,Yes,FALSE
16519,Never-married,Political,Comedy,Female,15,Morning,United-States,0.027464672,Low,Yes,FALSE
28770,Never-married,Political,Comedy,Male,16,Morning,Italy,0.027464672,High,No,FALSE
3254,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
4103,Never-married,Auto,Comedy,Female,43,Morning,United-States,0.027464672,Low,No,FALSE
5055,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672,High,No,FALSE
28806,Never-married,Auto,Infomercial,Female,52,Primetime,United-States,0.027464672,Low,Yes,FALSE
8433,Never-married,Auto,Drama,Female,40,Primetime,Japan,0.027464672,Low,Yes,FALSE
2365,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,TRUE
13540,Married-civ-spouse,Pharma,Comedy,Male,35,Primetime,United-States,0.027464672,Low,Yes,FALSE
22770,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
24862,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
7839,Never-married,Auto,Comedy,Male,60,Primetime,United-States,0.027464672,Low,Yes,FALSE
2065,Married-spouse-absent,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
22419,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,High,Yes,FALSE
234,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
31907,Widowed,Entertainment,Comedy,Male,40,Daytime,Dominican-Republic,0.027464672,Low,Yes,FALSE
29009,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
27000,Divorced,Entertainment,Comedy,Female,36,Primetime,United-States,0.080517005,Low,No,TRUE
28736,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,Jamaica,0.173579841,High,No,TRUE
25135,Divorced,Auto,Comedy,Male,16,Daytime,United-States,0.027464672,High,No,FALSE
123,Married-civ-spouse,Pharma,Comedy,Male,30,Daytime,United-States,0.027464672,Low,Yes,FALSE
28098,Never-married,Entertainment,Comedy,Male,45,Morning,United-States,0.027464672,Low,Yes,TRUE
26849,Married-civ-spouse,Pharma,Comedy,Male,70,Primetime,United-States,0.027464672,Low,Yes,FALSE
22264,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,High,No,TRUE
30410,Never-married,Political,Comedy,Female,20,Morning,International,0.027464672,Low,No,FALSE
25470,Widowed,Entertainment,Comedy,Female,30,Daytime,United-States,0.027464672,High,Yes,FALSE
3343,Married-civ-spouse,Pharma,Infomercial,Male,42,Primetime,Jamaica,0.027464672,Low,Yes,FALSE
9456,Never-married,Auto,Comedy,Male,30,Primetime,United-States,0.027464672,High,Yes,FALSE
1817,Divorced,Entertainment,Comedy,Female,38,Primetime,United-States,0.027464672,Low,No,FALSE
27962,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
10603,Never-married,Political,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
7697,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,FALSE
16970,Never-married,Entertainment,Comedy,Male,40,Morning,United-States,0.027464672,High,Yes,FALSE
4045,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Medium,No,FALSE
20629,Divorced,ClassAction,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
25590,Married-civ-spouse,Pharma,Infomercial,Male,8,Daytime,United-States,0.027464672,Low,Yes,FALSE
29989,Divorced,ClassAction,Comedy,Female,40,Primetime,United-States,0.027464672,High,Yes,FALSE
26987,Divorced,Auto,Comedy,Male,60,Primetime,United-States,0.027464672,High,Yes,FALSE
28120,Never-married,Political,Comedy,Male,80,Morning,United-States,0.027464672,Low,No,FALSE
11021,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Philippines,0.027464672,Low,Yes,FALSE
5381,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672,Low,Yes,TRUE
4159,Separated,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
26094,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,High,Yes,FALSE
8032,Never-married,Auto,Comedy,Male,40,Daytime,United-States,0.027464672,Low,No,FALSE
1356,Divorced,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,TRUE
30076,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
23024,Never-married,ClassAction,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
2735,Never-married,Auto,Comedy,Female,50,Primetime,United-States,0.027464672,Low,Yes,TRUE
19015,Never-married,Auto,Comedy,Female,52,Primetime,United-States,0.027464672,Low,Yes,FALSE
25820,Divorced,Entertainment,Comedy,Female,56,Primetime,United-States,0.027464672,Low,No,FALSE
1852,Married-civ-spouse,ClassAction,Comedy,Female,30,Primetime,United-States,0.027464672,High,No,FALSE
27743,Never-married,Auto,Comedy,Female,55,Morning,United-States,0.027464672,Low,Yes,FALSE
27255,Never-married,Political,Comedy,Male,50,Primetime,International,0.027464672,Medium,No,TRUE
3115,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.027464672,High,No,FALSE
2609,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,TRUE
8464,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672,Low,Yes,FALSE
10930,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
1134,Never-married,Political,Infomercial,Female,15,Morning,United-States,0.027464672,Medium,No,FALSE
24012,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
26583,Married-civ-spouse,Pharma,Comedy,Male,53,Primetime,United-States,0.027464672,Low,Yes,FALSE
3822,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
3969,Married-civ-spouse,Pharma,Comedy,Male,30,Primetime,Dominican-Republic,0.027464672,High,No,FALSE
27060,Married-civ-spouse,Other,Comedy,Female,25,Morning,United-States,0.027464672,High,No,FALSE
6671,Married-civ-spouse,Other,Comedy,Female,50,Morning,United-States,0.027464672,High,Yes,FALSE
18267,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
1839,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,High,No,TRUE
3094,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
1598,Never-married,Entertainment,Infomercial,Female,36,Morning,United-States,0.027464672,Low,Yes,FALSE
14001,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,TRUE
30582,Married-civ-spouse,Pharma,Drama,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
19776,Married-civ-spouse,Political,Other,Female,30,Morning,Dominican-Republic,0.102233936,High,No,FALSE
20442,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
10366,Separated,Entertainment,Infomercial,Female,72,Primetime,United-States,0.027464672,Low,Yes,TRUE
23805,Married-civ-spouse,Pharma,Comedy,Male,50,Daytime,United-States,0.027464672,Low,Yes,TRUE
4827,Married-civ-spouse,Pharma,Drama,Male,30,Morning,Taiwan,0.027464672,High,No,FALSE
3137,Separated,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
1078,Never-married,Political,Infomercial,Female,45,Morning,United-States,0.027464672,High,No,FALSE
23715,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.173579841,Low,Yes,TRUE
24357,Never-married,Political,Comedy,Female,38,Primetime,United-States,0.027464672,High,Yes,FALSE
19868,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672,Medium,No,FALSE
28760,Never-married,Auto,Comedy,Male,65,Morning,United-States,0.027464672,Low,No,FALSE
28610,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
3434,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,High,No,FALSE
563,Married-civ-spouse,Pharma,Comedy,Male,99,Primetime,United-States,0.057973411,High,No,FALSE
14303,Never-married,Auto,Comedy,Female,37,Morning,United-States,0.027464672,Low,Yes,FALSE
12140,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,High,No,TRUE
11980,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,No,TRUE
4512,Married-civ-spouse,Other,Comedy,Female,16,Primetime,Canada,0.027464672,Low,No,TRUE
20048,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,TRUE
17532,Never-married,Political,Drama,Female,60,Morning,China,0.027464672,High,No,FALSE
13119,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672,Low,No,TRUE
7947,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672,High,Yes,FALSE
23781,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672,High,Yes,FALSE
2454,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,FALSE
19741,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,High,Yes,FALSE
31277,Divorced,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
24486,Married-civ-spouse,Pharma,Comedy,Male,56,Primetime,United-States,0.027464672,High,No,TRUE
21364,Never-married,Auto,Infomercial,Female,52,Primetime,United-States,0.129776412,Low,Yes,TRUE
5410,Separated,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
30495,Never-married,Political,Comedy,Female,40,Primetime,United-States,0.048607802,Low,No,FALSE
24029,Divorced,Auto,Comedy,Female,40,Morning,United-States,0.027464672,High,No,FALSE
8057,Never-married,Political,Comedy,Female,24,Morning,United-States,0.027464672,Low,No,FALSE
1320,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
22745,Never-married,Political,Comedy,Female,15,Morning,United-States,0.027464672,Medium,No,FALSE
3293,Never-married,Political,Infomercial,Female,25,Morning,United-States,0.027464672,High,No,FALSE
10771,Never-married,Auto,Comedy,Female,48,Morning,United-States,0.027464672,Low,No,FALSE
939,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
2206,Never-married,Political,Infomercial,Female,30,Morning,United-States,0.027464672,High,Yes,FALSE
11221,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
11731,Never-married,Auto,Comedy,Female,20,Primetime,United-States,0.027464672,High,Yes,FALSE
28013,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Low,No,FALSE
12498,Never-married,Auto,Comedy,Male,45,Morning,United-States,0.027464672,Low,Yes,FALSE
7464,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672,Medium,No,TRUE
21825,Widowed,Auto,Comedy,Female,25,Primetime,United-States,0.027464672,Medium,No,FALSE
14949,Separated,Auto,Comedy,Female,32,Primetime,United-States,0.050358383,Low,Yes,FALSE
3746,Divorced,Auto,Comedy,Female,45,Primetime,United-States,0.027464672,Low,No,FALSE
24871,Never-married,Political,Comedy,Female,24,Morning,United-States,0.027464672,High,No,FALSE
16977,Never-married,Auto,Comedy,Male,50,Primetime,Canada,0.027464672,High,No,FALSE
27760,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.027464672,High,No,TRUE
24887,Married-civ-spouse,Pharma,Infomercial,Male,35,Morning,International,0.027464672,Low,No,FALSE
27144,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
23692,Married-civ-spouse,Pharma,Comedy,Male,70,Primetime,United-States,0.027464672,Low,No,FALSE
